id,maintainable_item,part,position_1pm,failure_mode_tm,failure_cause_tm,work_order_type,work_order,work_order_desc,actual_start_date,actual_finish,equip_name,equip_id,notification,long_text_notification,material,material_desc,batch,purchase_item_text,operation,vendor,workstream,model,model_size,model_variant,edited_flag,censored,remove,cum_smu_hours,actual_materials_cost,actual_services_cost
1427,Retard Grid Resistors: RSTR-23,Resistor,,Failed,Age,PM03,433668361,Grid resistor,6/02/2019,7/02/2019,3111.01.04.74-TK028,3111.01.04.74-TK028,422675289,04.02.2019 15:55:42 UTC Traven Hooper (HOOPT9) Brief description of what occurred (e.g. basic sequence of events and impacts avoiding the use of personnel names) HV Electrician found grid resistor worn and requires replacing  * Raised notification  Define work requirements; including known materials specialist labour special tools that are required 1 x HV Electrician 3 hours to replace  * NIL  * NIL ,10836843,"RESISTOR,GRID,KOMATSU XA5860",,,Blackwater Mine,,Drive System (HV),0.093,,,0,0,0,20638,5028.58,0
1420,RP Contactor Tip: CTIP-21,Contactor Tip,RPTip1,Worn,Age,PM02,520261834,3000H Elec Repl RP Contactor RD124,27/01/2019,28/01/2019,3131.01.04.74-TK124,3131.01.04.74-TK124,421555099,,10858502,"TIP,CONTR,KOMATSU GE1836",,,Goonyella Riverside Mine,,Drive System (HV),0.093,,,0,1,0,3266,7895.21,0
1422,HV Alternator Brushes: ALTR-BRSH-16,Brushes,,worn,Age,PM03,433665691,Change Alt Brushes,2/02/2019,2/02/2019,3131.01.04.74-TK027,3131.01.04.74-TK027,422653786,02.02.2019 09:23:34 UTC Steven Williams (WILLST92) Phone +61748473242 Change Alt Brushes 1 x 2hrs   Brief description of what occurred (e.g. basic sequence of events and impacts avoiding the use of personnel names):     *     Define work requirements; including known materials specialist labour special tools that are required:     *     *    ,10869861,"BRUSH,R318,KOMATSU VE4034",,,Goonyella Riverside Mine,,Drive System (HV),0.093,,,0,0,0,29697,296.37,0
1424,HV Alternator Brushes: ALTR-BRSH-16,Brushes,,worn,rough rotor surface,PM03,433665331,ALT Brushes flash over,4/02/2019,4/02/2019,3131.01.04.74-TK116,3131.01.04.74-TK116,422649474,02.02.2019 04:14:48 UTC Danny Wallace (WALLD92)   ALT Brushes flash over clean com and new brushes  electrican 4hrs   *     Define work requirements; including known materials specialist labour special tools that are required:     *     *      Materials on this task list have been amended by user WALLD92 in this notification,10366693,"BRUSH,R320,KOMATSU VE7263",,,Goonyella Riverside Mine,,Drive System (HV),0.093,,,0,0,0,4417,857.11,0
1426,HV Alternator Brushes: ALTR-BRSH-16,Brushes,,worn,Age,PM02,520321503,28D Svce PM7 RD16,5/02/2019,5/02/2019,3131.01.04.74-TK016,3131.01.04.74-TK016,421751242,,10366693,"BRUSH,R320,KOMATSU VE7263",,,Goonyella Riverside Mine,,Drive System (HV),0.093,,,0,0,0,34069,751.17,0
1432,RP Contactor Tip: CTIP-21,Contactor Tip,RPTip1,,,PM02,520342550,3000H Elec Repl RP Contactor RD28,10/02/2019,10/02/2019,3131.01.04.74-TK028,3131.01.04.74-TK028,421825778,,10858502,"TIP,CONTR,KOMATSU GE1836",,,Goonyella Riverside Mine,,Drive System (HV),0.093,,,0,1,0,30219,7882.31,0
1429,HV Alternator Brushes: ALTR-BRSH-16,Brushes,,worn,Age,PM02,520321505,28D Svce PM2 RD102,9/02/2019,9/02/2019,3131.01.04.74-TK102,3131.01.04.74-TK102,421751264,,10366692,"BRUSH,KOMATSU VE7260",,,Goonyella Riverside Mine,,Drive System (HV),0.093,,,0,0,0,8522,3356.54,0
1434,HV Alternator Brushes: ALTR-BRSH-16,,,,,PM02,520342506,28D Svce PM7 RD21,12/02/2019,12/02/2019,3131.01.04.74-TK021,3131.01.04.74-TK021,421825513,,10869861,"BRUSH,R318,KOMATSU VE4034",,,Goonyella Riverside Mine,,Drive System (HV),0.093,,,0,1,0,44274,551.89,0
1435,RP Contactor Tip: CTIP-21,Contactor Tip,RPTip1,,,PM02,520321834,3000H Elec Repl RP Contactor RD27 wc,13/02/2019,13/02/2019,3111.01.04.74-TK027,3111.01.04.74-TK027,421752255,12.02.2019 14:07:11 UTC Graham Miller (MILLGD9) Job has been completed by HV elec,10858502,"TIP,CONTR,KOMATSU GE1836",,,Blackwater Mine,,Drive System (HV),0.093,,,0,1,0,21132,5086.32,0
1436,RP Contactor Tip: CTIP-21,Contactor Tip,RPTip1,,,PM02,520321702,3000H Elec Repl RP Contactor RD19,17/02/2019,17/02/2019,3131.01.04.74-TK019,3131.01.04.74-TK019,421751898,,10858502,"TIP,CONTR,KOMATSU GE1836",,,Goonyella Riverside Mine,,Drive System (HV),0.093,,,0,1,0,44006,7873.21,0
1437,RP Contactor Tip: CTIP-21,Contactor Tip,RPTip1,,,PM02,520234151,3000H Elec Repl RP Contactor RD122,17/02/2019,17/02/2019,3131.01.04.74-TK122,3131.01.04.74-TK122,421456441,,10858502,"TIP,CONTR,KOMATSU GE1836",,,Goonyella Riverside Mine,,Drive System (HV),0.093,,,0,1,0,3651,7873.21,0
1438,RP Contactor Tip: CTIP-21,Contactor Tip,RPTip1,,,PM02,520354856,3000H Elec Repl RP Contactor RD23,19/02/2019,19/02/2019,3131.01.04.74-TK023,3131.01.04.74-TK023,421869398,,10858502,"TIP,CONTR,KOMATSU GE1836",,,Goonyella Riverside Mine,,Drive System (HV),0.093,,,0,1,0,44778,7865.28,0
1439,RP Contactor Tip: CTIP-21,Contactor Tip,RPTip1,,,PM02,520312520,3000H Elec Repl RP Contactor RD30,20/02/2019,20/02/2019,3131.01.04.74-TK030,3131.01.04.74-TK030,421720690,,10858502,"TIP,CONTR,KOMATSU GE1836",,,Goonyella Riverside Mine,,Drive System (HV),0.093,,,0,1,0,29980,7865.28,0
1430,HV Alternator Brushes: ALTR-BRSH-16,Brushes,,worn,Age,PM03,433674702,Replace starting batteries,9/02/2019,10/02/2019,3131.01.04.74-TK110,3131.01.04.74-TK110,422728819,09.02.2019 10:19:22 UTC Todd Woolston (WOOLT1)    Brief description of what occurred (e.g. basic sequence of events and impacts avoiding the use of personnel names):  C/O starting batteries as they dont hold charge or start the truck.   *     Define work requirements; including known materials specialist labour special tools that are required:     *     *    ,10366693,"BRUSH,R320,KOMATSU VE7263",,,Goonyella Riverside Mine,,Drive System (HV),0.093,,,0,0,0,6421,2988.78,0
1431,Grid Blower Motor Brushes: MOTR-BRSH-51,Contactor Tip,,Worn,Age,PM02,520321505,28D Svce PM2 RD102,9/02/2019,9/02/2019,RD102,3131.01.04.74-TK102,,,,,,,Goonyella Riverside Mine,,Drive System (HV),0.093,,,0,0,0,8522,0,0
1442,RP Contactor Tip: CTIP-21,Contactor Tip,RPTip1,,,PM02,520414051,3000H Elec Repl RP Contactor RD25,28/02/2019,28/02/2019,3111.01.04.74-TK025,3111.01.04.74-TK025,422072678,28.02.2019 13:32:34 UTC Shaun Slattery (SLATS91) Task completed,10858502,"TIP,CONTR,KOMATSU GE1836",,,Blackwater Mine,,Drive System (HV),0.093,,,0,1,0,20821,5052.65,0
1433,HV Alternator Brushes: ALTR-BRSH-16,Brushes,,worn,Age,PM03,433675458,Change out alt brushes,11/02/2019,11/02/2019,3131.01.04.74-TK028,3131.01.04.74-TK028,422732822,10.02.2019 02:19:34 UTC Steven Williams (WILLST92) Phone +61748473242 Change out alt brushes x 2   Brief description of what occurred (e.g. basic sequence of events and impacts avoiding the use of personnel names):     *     Define work requirements; including known materials specialist labour special tools that are required:     *     *    ,10869861,"BRUSH,R318,KOMATSU VE4034",,,Goonyella Riverside Mine,,Drive System (HV),0.093,,,0,0,0,30235,1696.85,0
1444,RP Contactor Tip: CTIP-21,Contactor Tip,RPTip1,,,PM02,520342553,3000H Elec Repl RP Contactor RD101,1/03/2019,1/03/2019,3131.01.04.74-TK101,3131.01.04.74-TK101,421825781,,10858502,"TIP,CONTR,KOMATSU GE1836",,,Goonyella Riverside Mine,,Drive System (HV),0.093,,,0,1,0,9269,7860.58,0
1445,RP Contactor Tip: CTIP-21,Contactor Tip,RPTip1,,,PM02,520386670,3000H Elec Repl RP Contactor RD104,1/03/2019,1/03/2019,3131.01.04.74-TK104,3131.01.04.74-TK104,421977513,,10858502,"TIP,CONTR,KOMATSU GE1836",,,Goonyella Riverside Mine,,Drive System (HV),0.093,,,0,1,0,8818,7860.58,0
1440,HV Alternator Brushes: ALTR-BRSH-16,Brushes,,worn,Age,PM03,433689906,replace ALT brushes,22/02/2019,22/02/2019,3131.01.04.74-TK113,3131.01.04.74-TK113,422854839,21.02.2019 05:56:09 UTC Danny Wallace (WALLD92) replace ALT brushes,10366693,"BRUSH,R320,KOMATSU VE7263",,,Goonyella Riverside Mine,,Drive System (HV),0.093,,,0,0,0,5842,892.3,0
1441,RP Contactor Tip: CTIP-21,Contactor Tip,RPTip1,Worn,Age,PM03,433693555,Replace contactor tips,26/02/2019,26/02/2019,3131.01.04.74-TK112,3131.01.04.74-TK112,422885147,25.02.2019 02:02:54 UTC Jeff Peterson (PETEJX) Phone +61749414998 4998 Contactor tips worn   Brief description of what occurred (e.g. basic sequence of events and impacts avoiding the use of personnel names):     *     Define work requirements; including known materials specialist labour special tools that are required:     *     *    ,10858502,"TIP,CONTR,KOMATSU GE1836",,,Goonyella Riverside Mine,,Drive System (HV),0.093,,,0,0,0,4518,5054.95,0
1448,RP Contactor Tip: CTIP-21,Contactor Tip,RPTip1,,,PM02,520406682,3000H Elec Repl RP Contactor RD26,2/03/2019,2/03/2019,3111.01.04.74-TK026,3111.01.04.74-TK026,422043369,02.03.2019 14:58:35 UTC Shaun Slattery (SLATS91) Contact tips replaced.Job completed,10858502,"TIP,CONTR,KOMATSU GE1836",,,Blackwater Mine,,Drive System (HV),0.093,,,0,1,0,20994,5052.65,0
1449,RP Contactor Tip: CTIP-21,Contactor Tip,RPTip1,,,PM02,520209542,3000H Elec Repl RP Contactor RD107,8/03/2019,8/03/2019,3131.01.04.74-TK107,3131.01.04.74-TK107,421370620,,10858502,"TIP,CONTR,KOMATSU GE1836",,,Goonyella Riverside Mine,,Drive System (HV),0.093,,,0,1,0,7548,9258.64,0
1450,RP Contactor Tip: CTIP-21,Contactor Tip,RPTip1,,,PM02,520342551,3000H Elec Repl RP Contactor RD102,9/03/2019,9/03/2019,3131.01.04.74-TK102,3131.01.04.74-TK102,421825779,,10858502,"TIP,CONTR,KOMATSU GE1836",,,Goonyella Riverside Mine,,Drive System (HV),0.093,,,0,1,0,9068,7856.05,0
1451,RP Contactor Tip: CTIP-21,Contactor Tip,RPTip1,,,PM02,520156116,3000H Elec Repl RP Contactor RD119,9/03/2019,9/03/2019,3131.01.04.74-TK119,3131.01.04.74-TK119,421193373,,10858502,"TIP,CONTR,KOMATSU GE1836",,,Goonyella Riverside Mine,,Drive System (HV),0.093,,,0,1,0,4500,7856.05,0
1443,HV Alternator Brushes: ALTR-BRSH-16,Brushes,,worn,Age,PM02,520386253,28D Svce PM2 RD104,1/03/2019,1/03/2019,3131.01.04.74-TK104,3131.01.04.74-TK104,421977214,,10366692,"BRUSH,KOMATSU VE7260",,,Goonyella Riverside Mine,,Drive System (HV),0.093,,,0,0,0,8818,3067.6,0
1446,Grid Blower Motor Brushes: MOTR-BRSH-51,Contactor Tip,,Worn,Age,PM02,520386253,28D Svce PM2 RD104,1/03/2019,1/03/2019,RD104,3131.01.04.74-TK104,,,,,,,Goonyella Riverside Mine,,Drive System (HV),0.093,,,0,0,0,8818,0,0
1447,HV Alternator Brushes: ALTR-BRSH-16,Brushes,,worn,Age,PM01,415353231,Replace top rear reverse lights,2/03/2019,2/03/2019,3111.01.04.74-TK026,3111.01.04.74-TK026,422577026,26.01.2019 17:08:25 UTC Jamie Rayner (RAYNJI9) Phone 07 4940 4333    Brief description of what occurred (e.g. basic sequence of events and impacts avoiding the use of personnel names):  top rear reverse Lights C/O from OEM. RH one is cracked but requires wiring connection changed to support aftermarket light   *  raised noti to replace lights   Define work requirements; including known materials specialist labour special tools that are required:  1 X autoelect 2hrs 2 X 10364678   *  NIL   *  NIL   01.03.2019 21:07:57 UTC Shaun Soboll (SOBOS9) REVERESE LIGHTS REPLACED JOB COMPLETED,10366693,"BRUSH,R320,KOMATSU VE7263",,,Blackwater Mine,,Drive System (HV),0.093,,,0,0,0,20994,1285.14,0
1452,HV Alternator Brushes: ALTR-BRSH-16,Brushes,,worn,Age,PM03,433714587,GOIC Pole Mount Broken,13/03/2019,14/03/2019,3131.01.04.74-TK108,3131.01.04.74-TK108,423032727,13.03.2019 08:48:32 UTC Christopher Wall (WALLC)    Brief description of what occurred (e.g. basic sequence of events and impacts avoiding the use of personnel names):  Goic pole mount broken   *  Notification raised    Define work requirements; including known materials specialist labour special tools that are required:  1 x MN15-F01 4hrs   *     *    ,10366693,"BRUSH,R320,KOMATSU VE7263",,,Goonyella Riverside Mine,,Drive System (HV),0.093,,,0,0,0,7476,805.77,0
1456,RP Contactor Tip: CTIP-21,Contactor Tip,RPTip1,,,PM02,520228858,3000H Elec Repl RP Contactor RD109,18/03/2019,19/03/2019,3131.01.04.74-TK109,3131.01.04.74-TK109,421437335,,10858502,"TIP,CONTR,KOMATSU GE1836",,,Goonyella Riverside Mine,,Drive System (HV),0.093,,,0,1,0,7595,7845.11,0
1457,Electronic Throttle Assembly: TASSY-01,Electronic Throttle Assembly,,Wears,age,PM02,520482138,(GR)22000H Mech Repl Engi Modl RD27,21/03/2019,27/04/2019,3111.01.04.74-TK027,3111.01.04.74-TK027,422302257,05.05.2019 00:48:10 UTC Shaun Slattery (SLATS91) Replaced engine lagging and upgraded fuel filter system.,10831598,"THROTTLE,TREADLE,KOMATSU PB9506",,,Blackwater Mine,,Drive System (HV),0.093,,,0,1,0,21697,1378326.75,3616.6
1458,Gen Field Contactor Tip: CTIP-22,Contactor Tip,,,,PM02,520457557,28D Svce PM4 RD30,21/03/2019,21/03/2019,3131.01.04.74-TK030,3131.01.04.74-TK030,422221427,,10366568,"CONTACT,SILVER TIP,KOMATSU BF4831",,,Goonyella Riverside Mine,,Drive System (HV),0.093,,,0,1,0,30325,3040.74,0
1453,HV Alternator Brushes: ALTR-BRSH-16,Brushes,,worn,Age,PM02,520436058,28D Svce PM4 RD29,14/03/2019,14/03/2019,3131.01.04.74-TK029,3131.01.04.74-TK029,422147729,,10366692,"BRUSH,KOMATSU VE7260",,,Goonyella Riverside Mine,,Drive System (HV),0.093,,,0,0,0,30722,2389.2,0
1454,Grid Blower Motor Brushes: MOTR-BRSH-51,Contactor Tip,,Worn,Age,PM02,520436058,28D Svce PM4 RD29,14/03/2019,14/03/2019,RD29,3131.01.04.74-TK029,,,,,,,Goonyella Riverside Mine,,Drive System (HV),0.093,,,0,0,0,30722,0,0
1461,Grid Blower Motor Brushes: MOTR-BRSH-51,Contactor Tip,,,,PM02,520457557,28D Svce PM4 RD30,21/03/2019,21/03/2019,RD30,3131.01.04.74-TK030,,,,,,,Goonyella Riverside Mine,,Drive System (HV),0.093,,,0,1,0,30325,0,0
1455,HV Alternator Brushes: ALTR-BRSH-16,Brushes,,worn,Age,PM02,520421905,28D Svce PM2 RD27,15/03/2019,17/03/2019,3111.01.04.74-TK027,3111.01.04.74-TK027,422097349,16.03.2019 17:47:50 UTC Steven Gravino (GRAVSA9) Phone +61733298549 task completed,10869861,"BRUSH,R318,KOMATSU VE4034",,,Blackwater Mine,,Drive System (HV),0.093,,,0,0,0,21696,3702.59,0
1463,RP Contactor Tip: CTIP-21,Contactor Tip,RPTip1,,,PM02,520324050,3000H Elec Repl RP Contactor RD35,24/03/2019,24/03/2019,3131.01.04.74-TK035,3131.01.04.74-TK035,421761381,24.03.2019 06:18:26 UTC Jeff Peterson (PETEJX) Phone +61749414998 4998 Completed by Komatsu HV,10858502,"TIP,CONTR,KOMATSU GE1836",,,Goonyella Riverside Mine,,Drive System (HV),0.093,,,0,1,0,29239,7845.1,0
1459,HV Alternator Brushes: ALTR-BRSH-16,Brushes,,worn,Age,PM02,520457557,28D Svce PM4 RD30,21/03/2019,21/03/2019,3131.01.04.74-TK030,3131.01.04.74-TK030,422221427,,10366692,"BRUSH,KOMATSU VE7260",,,Goonyella Riverside Mine,,Drive System (HV),0.093,,,0,0,0,30325,3040.74,0
1465,RP Contactor Tip: CTIP-21,Contactor Tip,RPTip1,,,PM02,520399229,3000H Elec Repl RP Contactor RD13,26/03/2019,26/03/2019,3131.01.04.74-TK013,3131.01.04.74-TK013,422020869,26.03.2019 01:46:40 UTC Jeff Peterson (PETEJX) Phone +61749414998 4998 Completed br Komatsu HV.,10858502,"TIP,CONTR,KOMATSU GE1836",,,Goonyella Riverside Mine,,Drive System (HV),0.093,,,0,1,0,34748,5041.75,0
1466,RP Contactor Tip: CTIP-21,Contactor Tip,RPTip1,,,PM02,520240212,3000H Elec Repl RP Contactor RD14,27/03/2019,27/03/2019,3131.01.04.74-TK014,3131.01.04.74-TK014,421480514,,10858502,"TIP,CONTR,KOMATSU GE1836",,,Goonyella Riverside Mine,,Drive System (HV),0.093,,,0,1,0,35007,7882.31,0
1460,HV Alternator Brushes: ALTR-BRSH-16,Brushes,,worn,Age,PM02,520457557,28D Svce PM4 RD30,21/03/2019,21/03/2019,3131.01.04.74-TK030,3131.01.04.74-TK030,422221427,,10366693,"BRUSH,R320,KOMATSU VE7263",,,Goonyella Riverside Mine,,Drive System (HV),0.093,,,0,0,1,30325,3040.74,0
1468,RP Contactor Tip: CTIP-21,Contactor Tip,RPTip1,,,PM02,520492232,3000H Elec Repl RP Contactor RD16,1/04/2019,1/04/2019,3131.01.04.74-TK016,3131.01.04.74-TK016,422334912,,10858502,"TIP,CONTR,KOMATSU GE1836",,,Goonyella Riverside Mine,,Drive System (HV),0.093,,,0,1,0,34821,7839.81,0
1469,Forward/Reverse Gear Selector Lever: LEVR-22,Gear Selector,,Failed,Electrical Fault,PM03,433740407,Direction Signal Mismatch,2/04/2019,3/04/2019,3131.01.04.74-TK030,3131.01.04.74-TK030,423207732,02.04.2019 09:50:17 UTC Mitchell Thorning (THORMC9)    Brief description of what occurred (e.g. basic sequence of events and impacts avoiding the use of personnel names):  Direction lever signal mismatch for and rev true at the same time. Change out lever.   *     Define work requirements; including known materials specialist labour special tools that are required:  1 x elec 2 hr   *     *    ,10855529,"LEVER ASSY,KOMATSU PC2873",,,Goonyella Riverside Mine,,Drive System (HV),0.093,,,0,0,0,30525,2445.07,0
1470,Horn: HORN-21,Horn,,Failed,contamination,PM01,415254837,Fit new work shop horn.,2/04/2019,2/04/2019,3131.01.04.74-TK018,3131.01.04.74-TK018,421786294,14.11.2018 01:25:50 UTC Phillip Hudson (HUDSPA9) Brief description of what occurred (e.g. basic sequence of events and impacts avoiding the use of personnel names) Fit new work shop horn. Horn is starting to fail.  * Raised notification  Define work requirements; including known materials specialist labour special tools that are required 1 x fitter  1 hour  1 x 4004574-05 mine pack part number  *   *  ,10009246,"HORN ASSY,CAT 1747875",,,Goonyella Riverside Mine,,Drive System (HV),0.093,,,0,0,0,44480,438.62,0
1471,RP Contactor Tip: CTIP-21,Contactor Tip,RPTip1,,,PM02,520507176,3000H Elec Repl RP Contactor RD18,2/04/2019,2/04/2019,3131.01.04.74-TK018,3131.01.04.74-TK018,422388613,,10858502,"TIP,CONTR,KOMATSU GE1836",,,Goonyella Riverside Mine,,Drive System (HV),0.093,,,0,1,0,44480,7839.8,0
1472,Electronic Throttle Assembly: TASSY-01,Electronic Throttle Assembly,,Wears,age,PM03,433740501,Accelorator pedal U/S,3/04/2019,3/04/2019,3131.01.04.74-TK018,3131.01.04.74-TK018,423208630,02.04.2019 12:57:37 UTC Daniel Pomeroy (POMED) Accelorator pedal notchy needs replacing   Brief description of what occurred (e.g. basic sequence of events and impacts avoiding the use of personnel names):     *     Define work requirements; including known materials specialist labour special tools that are required:     *     *    ,10831598,"THROTTLE,TREADLE,KOMATSU PB9506",,,Goonyella Riverside Mine,,Drive System (HV),0.093,,,0,0,0,44481,534.5,0
1473,RP Contactor Tip: CTIP-21,Contactor Tip,RPTip1,,,PM02,520475815,3000H Elec Repl RP Contactor RD105,6/04/2019,6/04/2019,3131.01.04.74-TK105,3131.01.04.74-TK105,422281954,,10858502,"TIP,CONTR,KOMATSU GE1836",,,Goonyella Riverside Mine,,Drive System (HV),0.093,,,0,1,0,8974,5038.02,0
1462,HV Alternator Brushes: ALTR-BRSH-16,Brushes,,worn,Age,PM03,433680757,Low hydraulic level sensor U/S,22/03/2019,22/03/2019,3131.01.04.74-TK031,3131.01.04.74-TK031,422776957,14.02.2019 01:12:26 UTC Daniel Pomeroy (POMED) Replace sensor   Brief description of what occurred (e.g. basic sequence of events and impacts avoiding the use of personnel names):     *     Define work requirements; including known materials specialist labour special tools that are required:     *     *      Materials on this task list have been amended by user POMED in this notification,10869861,"BRUSH,R318,KOMATSU VE4034",,,Goonyella Riverside Mine,,Drive System (HV),0.093,,,0,0,0,29846,5160.59,0
